P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
197BD4F9,C,2008,,0,0

35B7EA4D,C,2008,,0,0

80BD7280,C,2005,,0,0

80BD7282,C,2002,9,10,7

79C9282C,J,1945,,0,0

8547B224,C,2013,,0,0

7D5C73AE,C,2015,,0,0

8547B226,C,2014,,0,0

8547B227,C,2015,,0,0

37CA14B2,C,2000,,0,0

22D4A05B,C,2011,,0,0

7E46F2DE,J,2008,,0,0

7E46F2DC,C,1994,,0,0

22D4A05F,C,2000,,0,0

85B21625,C,2006,,0,0

0BF4DFFD,C,1976,,0,0

195492FC,C,2012,,0,0

85B21628,J,2014,,0,0

85B21629,C,2004,,0,0

223C6320,C,1995,,0,0

8089C4C8,J,1994,,0,0

7D77A952,C,1958,,0,0

7F20424B,C,2003,12,6,5

7D77A951,J,2011,,0,0

26536A67,C,1999,,0,0

26536A66,C,2010,,0,0

0D5C7063,C,2015,,0,0

18326C48,C,2009,,0,0

7AF5F410,C,2014,1,2,1

223C632F,C,1972,,0,0

78129AE4,J,1989,23,4,3

7E46F2D9,C,2013,,0,0

80BD728D,J,1992,22,6,5

04585AFE,C,1987,,0,0

77AEB865,C,2013,2,1,1

7BE06CD9,J,2012,,0,0

7D5C73A7,C,2005,,0,0

8547B22B,C,2007,,0,0

35B7EA40,C,2014,,0,0

089A8C40,C,2001,,0,0

2382A135,C,1999,,0,0

197BD4FE,C,2007,,0,0

6F533C01,C,1910,,0,0

2CC4AD5E,C,2006,,0,0

5CC5C8F7,C,1999,,0,0

0437E8A7,C,2011,,0,0

0A235B6A,C,2011,,0,0

5CC5C8F0,C,2003,,0,0

5C67034F,C,2007,,0,0

5C67034D,C,2001,,0,0

04904D81,C,2012,,0,0

23F1617D,C,1948,,0,0

7BE06CD1,J,1968,34,11,9

777B87B2,J,2003,,0,0

777B87B3,J,2004,7,3,2

23F1617A,C,1985,,0,0

233D6731,C,1985,,0,0

17C8C68B,C,2009,,0,0

7BF24123,J,1911,,0,0

648C5EC3,C,1950,,0,0

82648F2B,C,1999,16,5,5

7D776C18,C,2006,5,2,2

7DC952EE,C,2003,,0,0

7DC952ED,C,1998,6,2,2

7DC952EB,C,1991,,0,0

7E39C80E,J,2009,3,3,2

5948D92E,C,1979,,0,0

6EC196BF,C,2013,,0,0

83D1B7B1,C,1998,,0,0

5948D92B,J,1996,20,3,3

8089084E,J,2008,8,137,9

6F206EA9,C,1998,,0,0

8089084A,J,2008,5,9,5

047CD517,C,1989,,0,0

5D6CA14D,C,2012,,0,0

5DCE265B,C,2006,7,1,1

5DCE265C,J,1966,5,1,1

6BFFA641,C,2009,,0,0

11CC0C01,C,1993,8,9,6

767BD651,J,2002,12,6,5

13960FEF,C,2011,,0,0

80890841,J,2012,,0,0

80890843,C,2000,12,13,7

5D6CA144,J,2005,10,2,2

5DCE2656,C,2010,,0,0

7753B8A0,J,1989,,0,0

3C91F6AC,C,2000,,0,0

7E39C804,C,2014,1,3,2

7E39C809,C,1990,,0,0

58AFF6B4,J,2014,2,6,3

85035969,C,2013,,0,0

78F7C6CD,J,2012,,0,0

2DEE08F8,C,2006,,0,0

7A06ECFE,J,1906,,0,0

7BF2412C,C,1940,19,3,3

17C8C686,C,1949,,0,0

7D776C1D,J,1971,43,5,5

82648F22,C,2014,,0,0

7DC952E8,J,2004,,0,0

7DC952E5,C,2009,,0,0

75425B41,J,2006,,0,0

19A810D6,C,2012,,0,0

04904D8F,C,2002,,0,0

04904D8E,J,1969,,0,0

23F16179,C,1978,,0,0

26FAA5F2,C,1999,14,3,3

02183682,J,1992,23,37,19

23F16175,C,2011,,0,0

777B87BC,J,1974,4,1,1

81BC8406,C,2008,,0,0

23F16173,C,1994,10,1,1

77F1FBBF,J,1969,46,6,6

75D7C512,J,1986,18,9,5

81BC8407,J,2010,,0,0

75D7C514,J,1997,5,1,1

77F1FBBB,C,2014,2,6,3

75D7C517,J,1986,28,4,3

75D7C518,J,2009,5,4,4

7D237BE4,J,2008,7,10,8

7952222F,J,2014,1,2,2

5D3467A0,C,1995,,0,0

00C1A5F9,C,2007,,0,0

7CA5A5BE,J,2003,,0,0

841F7FD7,J,2015,,0,0

00C1A5F6,C,2014,,0,0

21F299CC,C,1917,,0,0

841F7FD2,C,1998,,0,0

841F7FD3,C,1978,,0,0

726A6E12,C,2014,,0,0

8554A496,C,1996,,0,0

5A93C5E0,C,2011,,0,0

73F44943,C,2015,,0,0

73F44945,C,2010,,0,0

7C903A04,J,2007,,0,0

75FD1960,J,1927,,0,0

5A93C5E9,C,2015,,0,0

2579BA7A,C,1988,,0,0

5E729784,C,2009,,0,0

5E729787,C,2010,,0,0

8554A499,C,2003,,0,0

84930B99,C,2015,,0,0

84930B98,J,2009,,0,0

24FAC163,C,1914,,0,0

23C2E3FA,C,1958,,0,0

23C2E3FC,C,1991,,0,0

0D3902B0,C,2003,,0,0

7AC6B2C7,J,2001,12,14,8

84930B93,C,1975,,0,0

00D72FF6,C,2002,14,37,14

84930B95,C,2008,,0,0

7AC6B2C3,J,2014,1,2,2

159CEF0A,C,2011,,0,0

34D1488C,C,2014,,0,0

71985E0E,C,2009,,0,0

82727C63,C,2015,,0,0

82727C65,C,1976,,0,0

82727C67,C,2014,,0,0

82727C68,C,2013,,0,0

7AC6B2CD,J,2005,8,15,8

7AC6B2CE,J,1965,6,1,1

7AC6B2CB,J,1978,31,5,5

84930B9D,C,2015,,0,0

7C903A0A,J,1995,,0,0

7C903A0B,J,1994,,0,0

847CB479,C,2013,,0,0

042A5FE7,C,1999,,0,0

7C903A0F,J,2011,,0,0

847CB474,C,2000,,0,0

2579BA77,C,2010,,0,0

76330995,J,2009,,0,0

847CB473,J,2002,,0,0

62725274,J,2014,,0,0

794BABAD,J,1984,,0,0

03002B88,J,2007,5,4,2

07370B9B,C,2014,,0,0

794BABAB,C,2004,3,1,1

80FA95A0,J,1974,28,10,7

21F299C0,C,1982,,0,0

841F7FDD,C,2010,,0,0

004006B7,J,1998,,0,0

00C1A5FB,C,2000,,0,0

75D7C51A,J,1990,,0,0

75D7C51B,J,2004,,0,0

77F1FBB1,J,1998,,0,0

5A7952E7,C,2003,,0,0

23915325,C,1973,,0,0

216A600F,C,2006,,0,0

77F1FBB8,J,1973,,0,0

