P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
59D9F0F7,C,2006,,0,0

067A6060,J,1984,,0,0

59D9F0F8,C,2006,,0,0

067A606F,C,2007,,0,0

5D34056D,C,2014,,0,0

73DF7D6E,C,2004,,0,0

59D9F0FD,C,2014,,0,0

7B868CF8,J,1994,,0,0

78F0807A,J,1985,30,48,22

712B2D68,J,1989,26,21,14

83760288,C,2011,,0,0

7B868CF4,J,1953,,0,0

3CEDEB6A,C,2004,,0,0

119BC43F,C,1994,,0,0

228F31DD,C,2003,,0,0

228F31DE,C,1993,,0,0

7C20D82C,J,2015,,0,0

7B9274D9,J,1985,11,9,5

5824D03D,C,2015,,0,0

7B172DAC,C,2012,,0,0

3CF3C02B,C,2012,,0,0

7B172DAA,C,2002,,0,0

7B172DAF,J,1962,,0,0

15816691,C,1979,,0,0

7B172DAD,C,1995,,0,0

772E330D,J,1985,30,17,11

016A2DE9,C,2010,,0,0

15641832,C,1970,,0,0

7689E63C,J,2000,3,1,1

5DF97485,C,1977,,0,0

0456B041,C,2011,,0,0

7554CC38,C,2008,7,19,7

7554CC39,J,2009,5,7,4

3AC1963B,J,2010,,0,0

5DF97482,C,2015,,0,0

0CA9F675,J,2014,,0,0

7554CC36,J,1992,,0,0

7554CC31,J,2012,,0,0

7554CC32,J,2010,5,67,6

7554CC33,C,2011,,0,0

7568DE25,J,1995,17,14,13

7568DE24,C,2012,,0,0

76DB77DB,J,1988,18,4,4

049A81DE,C,2012,,0,0

7E0345B4,J,2013,2,13,3

78B5571C,C,2004,,0,0

09028989,J,1943,,0,0

78B5571D,J,1952,,0,0

7E0345B3,J,2009,6,101,6

775B82E6,J,1987,2,1,1

1982F835,C,2014,,0,0

82F303FA,C,1999,,0,0

09028987,J,1981,,0,0

59CBCCDA,C,2009,,0,0

1982F830,C,2012,,0,0

78B55711,C,2014,,0,0

78B55710,C,2013,,0,0

063143A0,C,1992,,0,0

78B55712,J,1985,30,106,29

78B55714,J,1998,,0,0

063143A4,C,1987,,0,0

5AECCAA4,C,2010,,0,0

82F303F3,C,1974,,0,0

063143A8,C,2001,,0,0

82F303F1,C,2013,,0,0

82F303F6,C,2012,,0,0

82F303F7,C,1968,,0,0

59CBCCD1,C,2013,,0,0

80C43286,J,2012,3,4,2

85AEE794,C,1995,,0,0

049A81D9,C,1994,,0,0

7568DE2E,J,1973,38,2,2

5DD4F241,C,2014,,0,0

3CC69E00,C,2014,,0,0

049A81D6,J,2013,2,1,1

26447D77,C,1970,,0,0

71D27285,C,2015,,0,0

7554CC3E,J,2008,7,10,6

043D529D,C,1966,,0,0

83387EB4,J,1966,,0,0

7780DC44,J,2014,,0,0

83387EB2,C,2004,,0,0

185D6355,C,1978,,0,0

7689E631,J,2008,4,3,2

7689E636,J,2001,,0,0

7689E635,C,1979,31,10,8

8632C35F,C,2008,,0,0

71BF49A2,C,2015,,0,0

82594067,C,2015,,0,0

05E92B43,C,2011,,0,0

05E92B42,C,1979,,0,0

75B4D58A,J,1969,,0,0

7A817F37,J,2000,,0,0

3DC96CD2,C,2014,,0,0

83ED54C9,C,2011,,0,0

76D372B9,J,1971,44,10,7

76D372B8,C,2008,2,1,1

76D372B1,J,2000,,0,0

76D372B0,J,2013,2,2,2

76D372B3,J,1971,,0,0

5E344D80,C,2006,8,5,3

76D372B5,J,1977,,0,0

0069C8A7,C,1932,,0,0

0A78B65D,C,1994,,0,0

7A285757,J,2011,4,1,1

8126DB69,J,2012,,0,0

7A285753,J,1971,,0,0

5E585DD3,C,2003,,0,0

8126DB61,C,1933,,0,0

7A285758,J,2006,,0,0

8126DB63,J,1952,54,20,10

78838CCC,J,1958,,0,0

03D8AB86,C,2010,3,1,1

80989EE9,J,2011,4,11,4

01492113,C,2003,,0,0

10404645,J,2009,,0,0

0AC3CD90,C,1926,,0,0

0AC3CD93,C,2015,,0,0

549238AE,C,2015,,0,0

7E35CBE8,J,2014,,0,0

755B55F6,C,2014,,0,0

78838CC8,J,1970,,0,0

7A28575C,J,2005,10,30,9

152CCB76,C,2012,,0,0

7E35CBE0,J,2006,,0,0

79971283,J,1988,2,1,1

0A3216B5,C,1997,,0,0

1CB351EC,C,2013,,0,0

76D372BA,J,2002,8,2,2

7547E421,J,1978,,0,0

76D372BD,J,1912,4,1,1

75B4D589,J,2013,,0,0

7E9E8D81,J,1995,19,10,8

7E9E8D87,C,2000,11,1,1

83ED54CA,C,2005,,0,0

7A8F09D6,C,2012,,0,0

7A817F3A,J,2010,,0,0

75B4D580,J,2009,4,1,1

7A8F09D2,J,1975,30,22,14

7A8F09D1,J,2013,,0,0

7A8F09D0,C,1962,3,1,1

75CE8E89,J,2001,,0,0

5A6B5B10,J,2008,4,2,2

858D1858,C,1979,,0,0

22071C26,C,2011,,0,0

858D1855,C,1995,,0,0

34564409,J,1972,40,3,3

06B8EFA4,C,1993,,0,0

5A6B5B18,C,2014,,0,0

75819383,J,2009,6,39,7

778DD3E2,J,2010,,0,0

778DD3E0,J,1971,42,8,7

7E6333C5,J,2005,,0,0

312041D3,C,2015,,0,0

3408A6BD,C,2011,,0,0

778DD3E5,J,2014,,0,0

7E7EBA77,C,2009,5,2,2

7F8FF26E,C,2004,,0,0

7E7EBA75,J,2009,3,6,2

7F8FF26B,J,2009,5,4,3

7F8FF26A,J,1959,,0,0

09A941BE,C,2001,,0,0

2607C7E7,C,2003,,0,0

6E3E49DB,C,2016,,0,0

18937FB8,C,1991,,0,0

6D4E3037,C,2002,,0,0

6D4E3036,C,2001,,0,0

0569F859,C,2000,,0,0

42F9210A,C,2011,,0,0

54C90E6A,C,1991,,0,0

7C51BEF4,J,2012,2,10,2

7C51BEF7,J,2006,,0,0

75F144BF,J,1994,20,13,9

82918BB3,C,2015,,0,0

7C51BEFA,J,2008,7,10,5

7C51BEFB,J,1984,23,5,4

75F144B5,J,1998,5,3,3

7C51BEFF,J,1978,34,1,1

709DBE74,J,2000,,0,0

15458309,C,2006,,0,0

5FDF7A7E,J,2010,5,9,5

0001A612,J,2007,8,6,3

219A181B,C,1906,,0,0

31DECCEB,C,1990,,0,0

0001A614,J,1986,,0,0

778DD3EC,J,1972,27,1,1

7E6333CE,J,1998,1,1,1

778DD3EF,J,1989,20,3,3

778DD3ED,C,1986,,0,0

7E6333CA,J,1999,12,16,8

0F50D031,C,1953,,0,0

38A2AF1A,C,1975,,0,0

22071C2C,C,1998,,0,0

22071C2E,C,2000,,0,0

5A6B5B1B,C,1977,,0,0

5A86FC7C,C,2009,,0,0

06B8EFAF,C,2013,,0,0

75CE8E8C,J,2007,,0,0

75CE8E8F,J,2013,2,2,2

4430F2CC,C,2009,,0,0

061AF80B,J,2006,,0,0

3C346607,C,1993,,0,0

