P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
7B2B8359,J,1996,,0,0

860B1D03,C,2000,,0,0

5C5FAA11,C,1983,,0,0

5C5FAA12,C,2013,,0,0

5C5FAA13,C,2014,,0,0

3DD6F0EF,C,2011,,0,0

8150B7DB,C,1991,,0,0

8150B7DA,J,1963,,0,0

3C01C81F,C,2015,,0,0

7E384DC9,J,1932,32,2,2

06F64D88,C,1956,,0,0

75F6D524,J,1970,37,20,13

762BF096,J,2004,10,15,6

7480BD6D,C,1886,,0,0

762BF094,J,1999,,0,0

347BE1B1,C,2001,,0,0

69A1EF73,J,1953,49,26,19

762BF099,J,2012,2,4,2

7E384DC6,C,2000,11,10,8

78B6D620,J,1998,16,13,8

78B6D623,J,1978,26,1,1

7C89EEE2,J,1997,4,4,2

6CEA08C0,C,2013,,0,0

021CEB5A,J,1955,,0,0

7C3D6291,J,2010,4,8,4

7A48727A,C,1969,,0,0

7CFBC198,C,2011,4,7,4

7CFBC194,C,2012,3,3,2

27200D0E,C,2015,,0,0

644FBC02,J,2010,3,6,3

27200D0C,C,1978,,0,0

7D0F2759,C,2013,,0,0

7D0F2758,C,2015,,0,0

7775CA53,J,1996,,0,0

26B707D1,C,1926,,0,0

051CFCF3,C,2014,,0,0

5BCC9F74,C,2000,,0,0

0187FA12,J,2009,4,1,1

5C0BC1C6,C,2005,,0,0

5C0BC1C5,C,2011,5,117,6

5C0BC1C2,C,2012,,0,0

5C0BC1C0,C,2010,,0,0

780684FA,C,1992,18,2,2

62FB488E,C,2014,,0,0

07E17ADC,C,1992,15,1,1

757CFFFC,J,1973,0,1,1

0D2EBC03,C,2010,,0,0

780684FF,C,2006,3,2,2

5C8C58D6,J,2006,,0,0

85726CFE,C,2014,,0,0

0B4462E2,C,1990,13,9,8

132069EB,C,1948,,0,0

0B4462E6,C,2011,,0,0

06FC2EAD,C,2008,,0,0

5C6BDB44,C,2014,,0,0

795B5C8A,J,2005,11,42,11

77DB205C,J,1975,34,5,4

77DB205E,J,1974,28,2,2

77DB205F,J,1984,,0,0

5C6BDB4E,C,2003,,0,0

795B5C81,J,2006,,0,0

77DB2050,J,2015,0,2,1

77DB2053,J,1985,,0,0

795B5C82,J,2013,1,2,1

05D275A0,J,2008,,0,0

795B5C84,C,2011,3,2,1

007940E9,C,2006,,0,0

0B4462EA,C,2008,,0,0

6C114AC6,J,1992,23,111,24

85CC58D6,C,2003,,0,0

00CCFD39,J,2008,7,34,8

00CCFD38,C,2011,,0,0

85726CF3,C,1985,,0,0

7DCEBEF2,C,1989,,0,0

1089B286,C,1999,,0,0

780684F2,J,2014,,0,0

780684F7,J,2012,4,6,4

5C8C58DE,C,2010,4,5,3

5BBC1079,C,2009,,0,0

26B707DB,C,1955,,0,0

7775CA5B,J,1963,5,1,1

7775CA5E,C,2013,,0,0

051CFCFC,C,1980,34,10,6

7775CA5F,J,1980,32,7,5

0683F2E3,C,2005,,0,0

83CC31F9,C,2012,,0,0

7D0F275E,J,2008,,0,0

2C8951FB,C,1980,8,1,1

750848F3,C,2009,0,6,1

21D7DD1C,C,2006,,0,0

75167E2B,J,2014,0,2,1

13D475AE,J,2005,,0,0

7A898935,J,2010,5,17,4

27191D0E,C,1976,,0,0

273CD912,C,2004,,0,0

37CD460B,C,2006,,0,0

5AFCA218,C,1965,,0,0

26229B36,C,1989,,0,0

7F1E092C,J,2003,12,6,5

7F1E092F,C,2010,,0,0

25BB7BE1,C,2002,,0,0

0812A351,C,1993,,0,0

7B5F22E1,J,2001,14,22,9

014FEF83,C,2009,,0,0

7B5F22E2,J,2008,7,34,8

5958B5F3,C,1997,17,13,9

7B5F22E7,J,1968,42,3,2

7B5F22E9,J,1985,,0,0

7CB90F31,J,1913,,0,0

7CB90F36,C,2015,,0,0

7CB90F37,J,1992,,0,0

0369DC63,C,2005,9,2,2

8052156D,J,2012,4,16,4

8021D818,J,1974,,0,0

5895B7B1,J,1978,8,3,2

5B304F7F,C,2013,,0,0

0B2A6CA9,C,2011,,0,0

2EAB1D8F,C,2003,,0,0

030C9E3A,C,1985,,0,0

5849DC81,J,1983,,0,0

85F8CFB5,C,1977,,0,0

7CB90F3B,J,1986,,0,0

7CB90F3C,C,2015,0,1,1

7CB90F3A,J,1997,13,8,7

7CB90F3F,C,1891,,0,0

5849DC88,C,1987,,0,0

7FCD1A04,J,2006,1,1,1

004D808C,C,2012,,0,0

12511EC1,C,2010,,0,0

7881B3A8,J,1988,,0,0

7881B3A9,J,1986,,0,0

5C841956,C,2001,8,1,1

5AFCA21E,J,1994,21,35,16

7414ED7A,J,1988,26,53,20

7F1E0925,C,1990,,0,0

75167E25,J,2015,,0,0

75167E22,J,1976,,0,0

72E52318,C,2015,,0,0

8372A36B,C,2014,,0,0

8372A36C,C,2009,,0,0

8372A36A,C,2015,,0,0

8372A36F,C,2009,,0,0

7A89893C,J,2012,,0,0

01A85F54,C,2009,,0,0

1A0332EA,C,2008,,0,0

71F9B80F,J,2015,,0,0

5BB23CB1,C,2006,7,3,1

01A85F52,C,1993,,0,0

7871B9A2,C,2008,,0,0

38BE7B63,C,2011,,0,0

7FCD1A03,J,1898,,0,0

7871B9A9,J,1952,,0,0

5FD24933,J,1979,,0,0

38BE7B64,C,2014,,0,0

15EECCD6,C,1931,,0,0

26DFC66D,C,1994,,0,0

7EB777DC,C,2002,3,1,1

26DFC66B,C,1991,,0,0

79475F6C,J,2007,8,64,9

25CE550C,C,1966,,0,0

5CEB2DB6,C,2013,2,1,1

158D29F6,C,2005,,0,0

25CE550F,C,2000,,0,0

775D39E4,J,2013,2,1,1

775D39E5,J,2005,,0,0

775D39E3,J,2011,,0,0

777AC3F8,J,1994,19,5,5

777AC3F9,J,2011,4,31,4

06CBD62C,C,2009,4,10,1

777AC3F0,J,1990,24,12,10

775D39E9,J,2015,,0,0

09BABBEF,C,1993,,0,0

8307F63D,C,2003,,0,0

09BABBEC,J,1981,,0,0

2DEE887A,C,2012,,0,0

34A954C8,C,2000,,0,0

7C11A000,J,1999,,0,0

23378920,C,1969,,0,0

229A31C3,C,2007,,0,0

794BF246,J,1997,17,7,5

775D39ED,J,2015,,0,0

775D39EE,J,1982,33,16,12

771B4931,J,1989,26,48,22

27493444,C,2001,,0,0

817DB72A,C,2015,,0,0

777AC3FB,J,1999,,0,0

794BF244,J,1983,29,4,4

0BFCAF91,C,1988,,0,0

79475F65,J,2007,5,4,4

79475F66,J,2008,5,6,4

79475F67,J,1979,,0,0

7A96DEB2,J,2011,,0,0

7EB777D2,C,2005,,0,0

26DFC661,C,2008,,0,0

7EB777D0,J,1975,21,3,3

5CEB2DBE,C,1921,,0,0

794BF242,J,1997,17,12,9

5CEB2DBC,C,1887,,0,0

01A85F5D,C,2002,,0,0

0C39BBC8,C,2000,,0,0

75BE5F4F,J,1986,1,1,1

59CD8AEF,C,2013,,0,0

59CD8AEA,C,2004,,0,0

59CD8AEB,C,2013,,0,0

09212DF8,C,2015,,0,0

3913F078,J,2007,,0,0

722A6959,J,2005,,0,0

23778932,C,1994,,0,0

5DF4B043,C,2013,,0,0

7A55583A,J,1969,45,42,26

75DA3949,J,2004,,0,0

2C67126C,C,2005,,0,0

0082012C,C,2011,,0,0

7D04A23E,J,2012,3,3,3

7D04A23F,J,2004,11,16,8

