P_ID,JOURNAL/CONFERENCE,PUBLICATION YEAR,PUBLICATION AGE,CITATION COUNT,CITATION AGE
5B420DB9,C,2008,,0,0

78E7BB6B,J,2011,,0,0

78E7BB6A,J,2013,,0,0

5BA1CCC3,J,1974,40,18,14

808A6177,J,1960,55,37,25

5B420DB1,C,2006,1,1,1

05CE0B06,C,1996,,0,0

05CE0B05,C,1968,,0,0

808A6170,C,2012,2,1,1

7C7152C3,J,1984,,0,0

83B22697,C,2000,,0,0

0D826FCC,J,2010,,0,0

7C7152C4,J,2001,,0,0

5656A461,C,1990,,0,0

259EAB94,C,1954,,0,0

6A49181C,C,2008,,0,0

79792A2E,J,1999,,0,0

79792A2D,J,2013,2,10,3

630B78C4,C,1901,,0,0

0DB7E18B,C,2013,,0,0

27318A90,C,1995,,0,0

21D11FF0,C,1978,,0,0

777592C6,J,1932,44,3,3

777592C5,C,2010,,0,0

85137088,C,1951,62,22,17

22D2152C,C,2009,,0,0

7972B8BC,J,1945,64,1,1

02B62580,J,1996,17,7,4

85137086,C,2013,1,1,1

7A748C56,J,1981,29,2,2

7A748C50,J,1993,3,1,1

85137082,C,2015,,0,0

75C2036E,J,2003,11,16,8

75722DE7,J,2008,7,34,7

75722DE4,J,1999,11,6,5

83A260EE,J,2004,10,18,9

35BDF2CF,C,2014,,0,0

83A260EA,C,2010,,0,0

7B54C12C,C,2009,,0,0

7B54C12A,C,1990,,0,0

14F846E0,C,1954,,0,0

7ABF6D83,J,1975,,0,0

7724CAA9,J,1993,21,7,6

7ABF6D81,J,1997,,0,0

7ABF6D84,J,2009,4,1,1

7ABF6D85,J,2012,,0,0

7ABF6D89,J,2013,,0,0

7724CAA7,J,2004,11,12,7

25A0D9E3,C,1995,,0,0

7B3002F4,J,1993,21,2,2

7B3002F5,J,2013,2,2,1

7ABF6D8A,C,1971,,0,0

7ABF6D8F,J,2005,9,10,5

7724CAAC,J,1995,,0,0

7B3002FA,J,1986,,0,0

7B3002FF,J,1995,20,31,14

7B3002FE,J,2005,,0,0

83A260E6,C,2012,2,3,1

121B869E,C,1941,,0,0

83A260E3,C,2015,,0,0

6D90CBCB,C,2012,,0,0

83A260E1,C,2008,7,9,6

0F4BC569,C,2006,,0,0

7B54C120,J,1989,23,4,4

0B2BD6FB,C,2010,5,2,1

14F846EB,C,2003,,0,0

7B54C125,J,2004,11,7,6

75474871,J,1991,24,127,23

0F03BBE1,J,1983,,0,0

03EC9291,J,1948,,0,0

75722DEA,J,2013,2,3,2

75722DED,C,1993,,0,0

777592CF,J,1986,,0,0

221D8B5B,C,2012,,0,0

777592CD,C,2015,,0,0

777592CA,C,2014,,0,0

8513708D,C,2015,,0,0

7A748C5D,J,1991,,0,0

7972B8B1,C,2014,,0,0

75C20361,J,2010,3,1,1

7A748C5A,J,2003,11,109,12

7972B8B6,J,2013,,0,0

7A748C5C,J,1996,,0,0

7972B8B4,J,1969,,0,0

5DA0865D,C,1983,,0,0

5DA0865C,C,2000,,0,0

2F6152C3,C,1968,,0,0

257CB1D1,C,2006,,0,0

0266239E,C,2001,,0,0

56BE1C13,J,1935,,0,0

1323F90E,C,2016,,0,0

45854D40,C,2014,,0,0

3AF110CF,C,2002,,0,0

77B93E5C,J,1936,,0,0

77B93E5F,J,1932,,0,0

6B16D637,C,2009,,0,0

78CEE691,J,1976,,0,0

800DFA0D,J,2009,,0,0

800DFA0B,J,2012,3,7,3

7DF1CFCC,J,1969,,0,0

811DAC6E,C,2014,1,2,1

811DAC6A,C,2014,,0,0

3DBD9EDC,J,2001,,0,0

3BE77938,C,2011,,0,0

83FD32F9,C,2002,,0,0

78DC9738,J,2014,1,1,1

79A98AF9,J,1880,129,4,3

166F9456,C,1994,,0,0

613302AA,C,1981,,0,0

79A98AF1,J,2012,,0,0

79A98AF0,C,2014,,0,0

79A98AF5,J,2010,2,2,2

79A98AF6,J,1992,,0,0

09041A5D,C,1967,,0,0

7DF1CFC5,J,1992,23,69,21

811DAC68,C,2009,,0,0

06549109,C,1992,,0,0

789769C8,J,2005,11,78,11

811DAC64,C,2013,,0,0

80EF7151,J,2007,8,10,7

811DAC60,J,2008,7,26,7

811DAC61,J,2006,9,25,10

811DAC63,J,2002,12,38,9

77B93E52,J,1982,27,4,4

78CEE69F,J,2013,,0,0

78CEE69E,J,1983,31,5,5

77B93E56,J,2003,10,3,2

31082429,C,1982,,0,0

77B93E54,J,2007,1,2,2

756660B4,J,2000,6,2,2

812F9309,C,1993,,0,0

812F9308,C,1994,3,3,2

6A4401A6,C,2011,,0,0

79516A1A,C,2009,,0,0

088B5578,C,2009,,0,0

617D334E,C,1977,,0,0

1323F906,C,2007,,0,0

77AEB9E7,J,2007,,0,0

7891A4D0,J,1957,,0,0

7891A4D2,J,1985,30,15,12

0439F617,C,2002,,0,0

08CF2066,C,1997,,0,0

7891A4D6,J,1958,,0,0

7891A4D7,J,2011,,0,0

7E733D76,C,2008,,0,0

7891A4D9,J,1988,25,7,7

22EC2949,C,2010,,0,0

17DDF02F,C,1993,,0,0

78009882,J,1984,,0,0

7EEAA6FB,C,2005,10,10,5

7EEB7D31,J,2005,2,5,2

7EEB7D30,C,2006,3,1,1

1449C0F7,C,2009,,0,0

638AD935,C,1985,2,1,1

14E6C7D4,C,2010,,0,0

5EF8C0F5,C,1990,25,26,12

74B8B91D,J,2013,,0,0

3BDC43DC,C,2014,,0,0

5D724FE3,C,2013,,0,0

5EF8C0F1,C,2013,,0,0

2730A85A,C,2007,,0,0

59017451,J,1976,37,3,3

59017453,J,2015,,0,0

5BCEA3BB,C,2011,,0,0

3CB3E373,C,2012,,0,0

7E66869E,J,1999,15,13,9

7AC8BD18,J,1986,22,1,1

15073147,C,2013,,0,0

2531197F,C,1984,,0,0

79F9282B,J,2001,,0,0

8523F0FD,C,2015,,0,0

8523F0FF,C,2009,,0,0

8523F0FB,C,2015,,0,0

8523F0FC,C,2015,,0,0

7FD3FB4B,C,1999,,0,0

5CADAF9D,C,2005,,0,0

5CADAF9F,J,1993,20,30,14

76DB26B0,J,2013,,0,0

846E8058,C,2002,0,1,1

8523F0F1,J,2006,,0,0

3C02C5D6,C,1987,,0,0

3C02C5D8,C,2013,,0,0

241E09D9,C,2011,,0,0

5CADAF93,C,2008,,0,0

846E8051,C,2000,,0,0

5CADAF97,C,2012,,0,0

59610DB7,C,2004,,0,0

5901745C,C,1974,,0,0

5901745B,C,2015,,0,0

7C323C85,J,1992,,0,0

7E668694,J,2014,,0,0

7F436116,J,1973,,0,0

7C323C84,J,1974,18,15,10

828AD4BE,C,2013,,0,0

25311975,C,2007,,0,0

2549BC16,C,2012,,0,0

08B56884,C,1984,,0,0

3CB3E379,C,1977,,0,0

08B56883,C,2004,7,6,4

5EF8C0FE,C,2005,9,13,6

83B5D454,C,2015,,0,0

10F8BED2,C,2003,,0,0

7DE3DB48,J,1992,,0,0

17DDF029,C,2013,,0,0

0439F61F,C,2013,,0,0

460F39C4,C,2012,1,1,1

7E733D7B,J,2006,9,22,10

772C2319,C,2013,0,1,1

772C2318,J,1958,17,1,1

77EABF1C,J,1991,14,1,1

229141EB,C,1904,,0,0

437B5EFE,C,1996,,0,0

772C2311,J,2001,5,6,3

772C2310,J,2014,,0,0

772C2312,J,2003,12,16,9

837B9825,C,2014,,0,0

